uid,book_title,subject,summary,original_publisher,digital_publisher,format,language,copyright,author_name,published,resource_url,cover,thumbnail
3cb72867-1eec-4caa-96b2-365e1301cbb1,"Communal riots of 1964","nlbshtx:Politics and Government>>National Security>>Civil Unrests>>Riots|Race riots--Singapore|Riots--Singapore|Singapore--History--1963-1965|nlbdltx:People and communities>>Social conflict>>Riots|_Historical_Events:Racial Riots, Singapore, 1964 |Politics and Government |Community and Social Services |nlbshtx:Community and Social Services|Civil unrests","The communal riots of 1964 refer to two separate series of race riots involving clashes between Malays and Chinese that occurred in Singapore when it was part of the Federation of Malaysia. The first series of riots started on 21 July during a Muslim procession held to celebrate the Prophet Muhammad’s birthday. The second series of riots broke out on 2 September after a Malay trishaw rider was killed in Geylang Serai. The communal riots occurred against the backdrop of the Indonesia–Malaysia Confrontation and rising political tensions between the People’s Action Party (PAP) government in Singapore and the Alliance Party government in Malaysia led by the United Malays National Organisation (UMNO).  The riots have been described as “the worst and most prolonged in Singapore’s postwar history”.","na","National Library Board Singapore","text/html :. 20 KB, 3 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_45_2005-01-06.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/3cb72867-1eec-4caa-96b2-365e1301cbb1?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/3cb72867-1eec-4caa-96b2-365e1301cbb1?s=SM"
a971e5a4-a338-4f5c-b7ba-caa226a7bccd,"Cable car tragedy at Sentosa","nlbshtx:Events>>Disasters|Disasters--Singapore|Transportation accidents--Singapore|nlbdltx:Law and government>>Safety administration>>Rail transportation|nlbdltx:History>>Asia>>Southeast Asia>>Singapore|Events |Accidents","On 29 January 1983, seven people died when the Sentosa cable cars they were aboard plunged into the sea after the derrick of an oil-drilling vessel, Eniwetok, struck the cableway when it was unberthing from the wharf nearby.  It was the first fatal accident since the cableway began operations in 1974.  This was also the worst disaster that Singapore had experienced since the Spyros accident in 1978.","na","National Library Board Singapore","text/html :. 12 KB, 1 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_761_2004-12-31.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/a971e5a4-a338-4f5c-b7ba-caa226a7bccd?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/a971e5a4-a338-4f5c-b7ba-caa226a7bccd?s=SM"
e2b3efa0-9b0f-4374-94b0-85134aba31bf,"Sailors' Home","nlbshtx:Architecture and Landscape>>Building Types>>Historic Buildings|Historic buildings--Singapore|Sailors--Singapore|nlbdltx:Arts>>Architecture>>Public and commercial buildings|nlbdltx:People and communities>>Social groups and communities|Historic buildings","The Sailors’ Home in Singapore was a seamen’s lodging from the mid-19th to early 20th centuries. It became well known because novelist Joseph Conrad described his stay there in his novels, The Shadow-Line, The End of the Tether and Lord Jim. The home was established on High Street in 1851. By 1925, it had become known as the Connell House, located on Anson Road.","na","National Library Board Singapore","text/html :. 22 KB.","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_1134_2006-04-07.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/e2b3efa0-9b0f-4374-94b0-85134aba31bf?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/e2b3efa0-9b0f-4374-94b0-85134aba31bf?s=SM"
52464dce-d738-4a50-83fd-63d602fa2fd5,"Fort Fullerton","Streets and Places |nlbshtx:Architecture and Landscape>>Streets and Places","Fort Fullerton was one of the earliest forts built in Singapore, predating even Fort Canning. It was located at the mouth of the Singapore River and constructed with the aim of protecting the ships in the harbour. The fort was subsequently demolished and replaced by the Post Office in 1882, the headquarters of the Singapore Volunteer Artillery in 1891 and Fullerton Building in 1928. Today, the Fullerton Hotel stands on its site.","na","National Library Board Singapore","text/html :. .","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_2014-09-02_150444.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/52464dce-d738-4a50-83fd-63d602fa2fd5?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/52464dce-d738-4a50-83fd-63d602fa2fd5?s=SM"
b6e3ba12-60b9-4152-b0c8-dd195b1bfcad,"Goh Chok Tong","nlbshtx:Personalities>>Biographies>>Political Leaders|Goh, Chok Tong, 1941-|Prime ministers--Singapore--Biography|nlbdltx:Law and government>>Political process>>Leadership|nlbdltx:Law and government>>Public administration>>Cabinet (Government Councils)|Personalities |Politics and Government |nlbshtx:Politics and Government|Politicians","Goh Chok Tong (b. 20 May 1941, Singapore–) was Singapore’s second prime minister (PM), serving in the office from 28 November 1990 to 11 August 2004. Goh first entered politics as a People’s Action Party (PAP) candidate in the 1976 general election. He was elected as Member of Parliament (MP) for the Marine Parade constituency (later reconstituted as a group representation constituency, or GRC, in 1988), which he has continued to represent ever since. Prior to becoming PM, Goh served in various ministerial positions: senior minister of state for finance, minister for trade and industry, minister for health, second minister for defence and first deputy prime minister. After stepping down as PM in 2004, Goh served in his successor PM Lee Hsien Loong’s cabinet as senior minister and was also appointed chairman of the Monetary Authority of Singapore (MAS). Following the May 2011 general election, Goh stepped down from the cabinet. He was subsequently given the honorary title of Emeritus Senior Minister and appointed as a senior advisor to the MAS.","na","National Library Board Singapore","text/html :. 11 KB, 2 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_860_2004-12-27.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/b6e3ba12-60b9-4152-b0c8-dd195b1bfcad?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/b6e3ba12-60b9-4152-b0c8-dd195b1bfcad?s=SM"
b2a0a2ac-0223-4169-ae42-131c4091e6bc,"Internal Security Act","Politics and Government |nlbshtx:Politics and Government","The Internal Security Act (ISA) is a law that enables the government to swiftly act against what it deems to be threats to national security by employing various measures. The law is carried out by the Internal Security Department (ISD), a body under the purview of the Ministry of Home Affairs. The key power of the ISA is the placing of an individual under preventive detention for a renewable period of up to two years at a time without trial in open court. The government justifies the law on the grounds of preserving public order and safety, and states that it is used only as a last resort. Since it was commenced in 1963, the ISA has been used to deal with national security issues such as communalism, communism, espionage, foreign subversion and terrorism. Despite calls for its abolishment, the government has defended the continued relevance of the ISA in Singapore in the face of an evolving security landscape.","na","National Library Board Singapore","text/html :. .","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_2014-10-13_105937.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/b2a0a2ac-0223-4169-ae42-131c4091e6bc?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/b2a0a2ac-0223-4169-ae42-131c4091e6bc?s=SM"
2584e0d1-475d-4e56-be69-4807d9e90e6f,"The Boys’ Brigade in Singapore","Organisations |nlbshtx:Organisations|Sports and Recreation |nlbshtx:Recreation|Education |nlbshtx:Politics and Government>>Education","The Boys’ Brigade (BB) is the first youth uniformed group in the world. Founded in Scotland in 1883, it is a Christian organisation that seeks to nurture boys into responsible Christian men instilled with values such as obedience, reverence and discipline. The BB was established in Singapore in 1930 as part of the brigade’s global movement. The battalion in Singapore then took on its current name, The Boys’ Brigade in Singapore (BBS), in 1968. By expanding beyond churches and mission schools to secular schools, the BBS has grown from about 2,000 members in 1980 to some 7,000 members currently.","na","National Library Board Singapore","text/html :. .","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_2014-10-16_135456.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/2584e0d1-475d-4e56-be69-4807d9e90e6f?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/2584e0d1-475d-4e56-be69-4807d9e90e6f?s=SM"
4d5222ed-873e-4dc5-b54c-a0a3d616ba5a,"Singapore’s first post-war census","Politics and Government |Events |nlbshtx:Politics and Government|nlbshtx:Events>>Historical Periods>>Aftermath of War (1945-1955)|_Historical_Events:Singapore Census of 1947 |1945-1955 Aftermath of war","It was the practice in British Commonwealth countries to conduct a census of population at the beginning of each decade. However, the onset of World War II in 1939 had meant the cancellation of the 1941 census in Malaya and Singapore. As part of the post-war reconstruction, it was even more important to have an accurate picture of the population and its characteristics. Thus, it was announced on 11 January 1947 that the first post-war pan-Malayan census would take place between April and September that year.","na","National Library Board Singapore","text/html :. .","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_2014-06-16_150036.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/4d5222ed-873e-4dc5-b54c-a0a3d616ba5a?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/4d5222ed-873e-4dc5-b54c-a0a3d616ba5a?s=SM"
26d02de9-797d-446e-a204-283b43d6423f,"Singapore’s first town councils","nlbshtx:Politics and Government|Politics and Government","Ang Mo Kio West, East and South are Singapore’s first town councils. They were set up on 1 September 1986 as a pilot project for the town council concept. The town council concept was put forward by members of parliament (MPs) Lim Boon Heng, S. Chandra Das and S. Vasoo in December 1984. Its objective was to change the way housing estates were managed by giving residents a greater say in the management of housing estates.","na","na","text/html :. .","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_2014-06-10_174839.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/26d02de9-797d-446e-a204-283b43d6423f?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/26d02de9-797d-446e-a204-283b43d6423f?s=SM"
34366c06-b39d-4f93-891a-15ac39195371,"Toa Payoh New Town","Politics and Government |Streets and Places |nlbshtx:Politics and Government|nlbshtx:Architecture and Landscape>>Streets and Places","On 20 June 1966, tenants moved into the first blocks of flats in the new Toa Payoh satellite township. The Toa Payoh tenants were renting 840 one-room units in four blocks of flats at a monthly rental of $30. In October that year, the first 720 flats were sold to the first homeowners in Toa Payoh.","na","National Library Board Singapore","text/html :. .","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_2014-06-16_150303.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/34366c06-b39d-4f93-891a-15ac39195371?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/34366c06-b39d-4f93-891a-15ac39195371?s=SM"
e7f37953-d4c0-496f-9b47-4e023eef141c,"P. Krishnan","Arts personalities |Personalities |nlbshtx:Arts>>Literature>>Tamil Literature|nlbshtx:Personalities>>Biographies|Literature","P. Krishnan (b. 1932, Johor, Malaya–), also known as Puthumaithasan, is regarded as one of Singapore’s Tamil literary pioneers. He is a prolific short-story writer, playwright, poet and radio broadcaster, with an oeuvre comprising more than 40 stories, 100 essays and 360 plays. Over the course of his career, P. Krishnan has received many awards for his contributions to Tamil literature. He was conferred the Cultural Medallion for Literary Arts in 2008.","na","National Library Board Singapore","text/html :. .","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_2014-12-22_184958.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/e7f37953-d4c0-496f-9b47-4e023eef141c?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/e7f37953-d4c0-496f-9b47-4e023eef141c?s=SM"
